"Session_ID","Round","Algorithm_Used","Arm","Device_Type","Time_of_Day","Reward","True_CTR","Cumulative_Reward","Regret","Cumulative_Regret"
285,285,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,22,0,10.43
286,286,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,22,0,10.43
287,287,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",0,0.05,22,0.07,10.5
288,288,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,22,0.04,10.54
289,289,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,22,0.04,10.58
290,290,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,22,0.02,10.6
291,291,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,22,0.07,10.67
292,292,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,22,0,10.67
293,293,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,22,0,10.67
294,294,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",1,0.05,23,0.07,10.74
295,295,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,23,0.04,10.78
296,296,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,23,0,10.78
297,297,"Random (Pure Exploration)","Ad_B","Desktop","Evening",1,0.08,24,0.04,10.82
298,298,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,24,0.04,10.86
299,299,"Random (Pure Exploration)","Ad_A","Tablet","Morning",0,0.05,24,0.07,10.93
300,300,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,24,0.07,11
301,301,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,24,0.02,11.02
302,302,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,24,0.04,11.06
303,303,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,24,0.02,11.08
304,304,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,24,0.02,11.1
305,305,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,24,0.07,11.17
306,306,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,24,0.02,11.19
307,307,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,24,0.02,11.21
308,308,"Random (Pure Exploration)","Ad_C","Desktop","Evening",1,0.12,25,0,11.21
309,309,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",0,0.1,25,0.02,11.23
310,310,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,25,0.07,11.3
311,311,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,25,0,11.3
312,312,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,25,0.07,11.37
313,313,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,25,0,11.37
314,314,"Random (Pure Exploration)","Ad_A","Tablet","Evening",0,0.05,25,0.07,11.44
315,315,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,25,0.04,11.48
316,316,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,25,0.04,11.52
317,317,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,25,0.07,11.59
318,318,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,25,0.04,11.63
319,319,"Random (Pure Exploration)","Ad_A","Desktop","Evening",0,0.05,25,0.07,11.7
320,320,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,25,0.04,11.74
321,321,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,25,0.04,11.78
322,322,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",0,0.1,25,0.02,11.8
323,323,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,25,0.07,11.87
324,324,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,25,0.04,11.91
325,325,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",1,0.08,26,0.04,11.95
326,326,"Random (Pure Exploration)","Ad_A","Desktop","Evening",1,0.05,27,0.07,12.02
327,327,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,27,0.04,12.06
328,328,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,27,0.04,12.1
329,329,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,27,0.04,12.14
330,330,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,27,0.02,12.16
331,331,"Random (Pure Exploration)","Ad_D","Desktop","Evening",1,0.1,28,0.02,12.18
332,332,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,28,0.04,12.22
333,333,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,28,0.07,12.29
334,334,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,28,0,12.29
335,335,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,28,0.07,12.36
336,336,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,28,0.04,12.4
337,337,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",0,0.05,28,0.07,12.47
338,338,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,28,0.04,12.51
339,339,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,28,0.02,12.53
340,340,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,28,0.02,12.55
341,341,"Random (Pure Exploration)","Ad_D","Mobile","Evening",0,0.1,28,0.02,12.57
342,342,"Random (Pure Exploration)","Ad_A","Mobile","Evening",1,0.05,29,0.07,12.64
343,343,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",0,0.05,29,0.07,12.71
344,344,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,29,0,12.71
345,345,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,29,0.04,12.75
346,346,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,29,0.02,12.77
347,347,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,29,0,12.77
348,348,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,29,0,12.77
349,349,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,29,0.07,12.84
350,350,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,29,0,12.84
351,351,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,29,0.04,12.88
352,352,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,29,0,12.88
353,353,"Random (Pure Exploration)","Ad_A","Desktop","Evening",0,0.05,29,0.07,12.95
354,354,"Random (Pure Exploration)","Ad_C","Tablet","Morning",0,0.12,29,0,12.95
355,355,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,29,0.02,12.97
356,356,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,29,0,12.97
357,357,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,29,0.02,12.99
358,358,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,29,0.02,13.01
359,359,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,29,0.07,13.08
360,360,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,29,0,13.08
361,361,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,29,0.02,13.1
362,362,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,29,0.02,13.12
363,363,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,29,0.07,13.19
364,364,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,29,0,13.19
365,365,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,29,0,13.19
366,366,"Random (Pure Exploration)","Ad_C","Desktop","Evening",1,0.12,30,0,13.19
367,367,"Random (Pure Exploration)","Ad_A","Desktop","Evening",0,0.05,30,0.07,13.26
368,368,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,30,0.02,13.28
369,369,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,30,0.04,13.32
370,370,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,30,0.07,13.39
371,371,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,30,0,13.39
372,372,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",1,0.1,31,0.02,13.41
373,373,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,31,0.04,13.45
374,374,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,31,0,13.45
375,375,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",0,0.1,31,0.02,13.47
376,376,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,31,0.02,13.49
377,377,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,31,0.02,13.51
378,378,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,31,0.04,13.55
379,379,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,31,0.04,13.59
380,380,"Random (Pure Exploration)","Ad_A","Desktop","Evening",0,0.05,31,0.07,13.66
381,381,"Random (Pure Exploration)","Ad_C","Desktop","Morning",0,0.12,31,0,13.66
382,382,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,31,0,13.66
383,383,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,31,0,13.66
384,384,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,31,0.04,13.7
385,385,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,31,0.07,13.77
386,386,"Random (Pure Exploration)","Ad_A","Tablet","Morning",0,0.05,31,0.07,13.84
387,387,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,31,0.04,13.88
388,388,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,31,0.02,13.9
389,389,"Random (Pure Exploration)","Ad_C","Desktop","Evening",1,0.12,32,0,13.9
390,390,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",1,0.05,33,0.07,13.97
391,391,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,33,0,13.97
392,392,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,33,0.04,14.01
393,393,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,33,0.04,14.05
394,394,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,33,0.02,14.07
395,395,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,33,0.07,14.14
396,396,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,33,0.02,14.16
397,397,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,33,0,14.16
398,398,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,33,0.07,14.23
399,399,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,33,0.04,14.27
400,400,"Random (Pure Exploration)","Ad_D","Mobile","Evening",0,0.1,33,0.02,14.29
401,401,"Random (Pure Exploration)","Ad_D","Desktop","Morning",0,0.1,33,0.02,14.31
402,402,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,33,0.04,14.35
403,403,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,33,0.04,14.39
404,404,"Random (Pure Exploration)","Ad_C","Desktop","Morning",0,0.12,33,0,14.39
405,405,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,33,0.04,14.4299999999999
406,406,"Random (Pure Exploration)","Ad_B","Desktop","Evening",1,0.08,34,0.04,14.4699999999999
407,407,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,34,0.07,14.5399999999999
408,408,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,34,0,14.5399999999999
409,409,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,34,0.04,14.5799999999999
410,410,"Random (Pure Exploration)","Ad_C","Desktop","Morning",0,0.12,34,0,14.5799999999999
411,411,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,34,0.02,14.5999999999999
412,412,"Random (Pure Exploration)","Ad_D","Mobile","Evening",0,0.1,34,0.02,14.6199999999999
413,413,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",1,0.12,35,0,14.6199999999999
414,414,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,35,0.04,14.6599999999999
415,415,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,35,0,14.6599999999999
416,416,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,35,0.02,14.6799999999999
417,417,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,35,0.04,14.7199999999999
418,418,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,35,0.04,14.7599999999999
419,419,"Random (Pure Exploration)","Ad_D","Desktop","Morning",0,0.1,35,0.02,14.7799999999999
420,420,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",0,0.05,35,0.07,14.8499999999999
421,421,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,35,0,14.8499999999999
422,422,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,35,0,14.8499999999999
423,423,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,35,0.07,14.9199999999999
424,424,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,35,0.04,14.9599999999999
425,425,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,35,0.07,15.0299999999999
426,426,"Random (Pure Exploration)","Ad_C","Tablet","Morning",0,0.12,35,0,15.0299999999999
427,427,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,35,0.02,15.0499999999999
428,428,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,35,0.04,15.0899999999999
429,429,"Random (Pure Exploration)","Ad_C","Mobile","Evening",1,0.12,36,0,15.0899999999999
430,430,"Random (Pure Exploration)","Ad_D","Desktop","Afternoon",1,0.1,37,0.02,15.1099999999999
431,431,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",0,0.12,37,0,15.1099999999999
432,432,"Random (Pure Exploration)","Ad_D","Desktop","Morning",0,0.1,37,0.02,15.1299999999999
433,433,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,37,0.02,15.1499999999999
434,434,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,37,0.04,15.1899999999999
435,435,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,37,0.07,15.2599999999999
436,436,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,37,0.07,15.3299999999999
437,437,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,37,0.02,15.3499999999999
438,438,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,37,0.04,15.3899999999999
439,439,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,37,0.04,15.4299999999999
440,440,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,37,0.02,15.4499999999999
441,441,"Random (Pure Exploration)","Ad_C","Tablet","Morning",0,0.12,37,0,15.4499999999999
442,442,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,37,0.04,15.4899999999999
443,443,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,37,0.04,15.5299999999999
444,444,"Random (Pure Exploration)","Ad_A","Desktop","Afternoon",0,0.05,37,0.07,15.5999999999999
445,445,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,37,0.07,15.6699999999999
446,446,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,37,0,15.6699999999999
447,447,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,37,0.04,15.7099999999999
448,448,"Random (Pure Exploration)","Ad_D","Mobile","Morning",1,0.1,38,0.02,15.7299999999999
449,449,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,38,0,15.7299999999999
450,450,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,38,0.02,15.7499999999999
451,451,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,38,0.04,15.7899999999999
452,452,"Random (Pure Exploration)","Ad_A","Tablet","Afternoon",0,0.05,38,0.07,15.8599999999999
453,453,"Random (Pure Exploration)","Ad_B","Tablet","Evening",1,0.08,39,0.04,15.8999999999999
454,454,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,39,0,15.8999999999999
455,455,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,39,0.02,15.9199999999999
456,456,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,39,0,15.9199999999999
457,457,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,39,0.07,15.9899999999999
458,458,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,39,0.02,16.0099999999999
459,459,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,39,0.04,16.0499999999999
460,460,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,39,0.04,16.0899999999999
461,461,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",1,0.1,40,0.02,16.1099999999999
462,462,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,40,0.02,16.1299999999999
463,463,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,40,0.02,16.1499999999999
464,464,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,40,0,16.1499999999999
465,465,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,40,0.04,16.1899999999999
466,466,"Random (Pure Exploration)","Ad_C","Desktop","Afternoon",1,0.12,41,0,16.1899999999999
467,467,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",1,0.08,42,0.04,16.2299999999999
468,468,"Random (Pure Exploration)","Ad_D","Tablet","Morning",0,0.1,42,0.02,16.2499999999999
469,469,"Random (Pure Exploration)","Ad_A","Desktop","Morning",0,0.05,42,0.07,16.3199999999999
470,470,"Random (Pure Exploration)","Ad_C","Mobile","Morning",0,0.12,42,0,16.3199999999999
471,471,"Random (Pure Exploration)","Ad_D","Mobile","Evening",0,0.1,42,0.02,16.3399999999999
472,472,"Random (Pure Exploration)","Ad_A","Tablet","Evening",0,0.05,42,0.07,16.4099999999999
473,473,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,42,0,16.4099999999999
474,474,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,42,0.04,16.4499999999999
475,475,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,42,0.04,16.4899999999999
476,476,"Random (Pure Exploration)","Ad_C","Tablet","Morning",0,0.12,42,0,16.4899999999999
477,477,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,42,0.07,16.5599999999999
478,478,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,42,0,16.5599999999999
479,479,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,42,0.07,16.6299999999999
480,480,"Random (Pure Exploration)","Ad_A","Tablet","Morning",0,0.05,42,0.07,16.6999999999999
481,481,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,42,0.02,16.7199999999999
482,482,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,42,0.04,16.7599999999999
483,483,"Random (Pure Exploration)","Ad_C","Mobile","Evening",1,0.12,43,0,16.7599999999999
484,484,"Random (Pure Exploration)","Ad_B","Desktop","Morning",0,0.08,43,0.04,16.7999999999999
485,485,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,43,0.07,16.8699999999999
486,486,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,43,0.04,16.9099999999999
487,487,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,43,0,16.9099999999999
488,488,"Random (Pure Exploration)","Ad_D","Tablet","Afternoon",0,0.1,43,0.02,16.9299999999999
489,489,"Random (Pure Exploration)","Ad_C","Desktop","Morning",0,0.12,43,0,16.9299999999999
490,490,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,43,0.04,16.9699999999999
491,491,"Random (Pure Exploration)","Ad_C","Tablet","Evening",0,0.12,43,0,16.9699999999999
492,492,"Random (Pure Exploration)","Ad_A","Mobile","Afternoon",0,0.05,43,0.07,17.0399999999999
493,493,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,43,0.04,17.0799999999999
494,494,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,43,0.07,17.1499999999999
495,495,"Random (Pure Exploration)","Ad_B","Desktop","Afternoon",0,0.08,43,0.04,17.1899999999999
496,496,"Random (Pure Exploration)","Ad_C","Mobile","Afternoon",0,0.12,43,0,17.1899999999999
497,497,"Random (Pure Exploration)","Ad_A","Tablet","Evening",0,0.05,43,0.07,17.2599999999999
498,498,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,43,0,17.2599999999999
499,499,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,43,0,17.2599999999999
500,500,"Random (Pure Exploration)","Ad_C","Tablet","Afternoon",0,0.12,43,0,17.2599999999999
501,501,"Random (Pure Exploration)","Ad_B","Tablet","Morning",0,0.08,43,0.04,17.2999999999999
502,502,"Random (Pure Exploration)","Ad_B","Tablet","Afternoon",0,0.08,43,0.04,17.3399999999999
503,503,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,43,0.02,17.3599999999999
504,504,"Random (Pure Exploration)","Ad_B","Tablet","Evening",0,0.08,43,0.04,17.3999999999999
505,505,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,43,0.02,17.4199999999999
506,506,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,43,0.04,17.4599999999999
507,507,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,43,0.04,17.4999999999999
508,508,"Random (Pure Exploration)","Ad_C","Desktop","Evening",0,0.12,43,0,17.4999999999999
509,509,"Random (Pure Exploration)","Ad_D","Desktop","Evening",0,0.1,43,0.02,17.5199999999999
510,510,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,43,0.04,17.5599999999999
511,511,"Random (Pure Exploration)","Ad_A","Mobile","Morning",0,0.05,43,0.07,17.6299999999999
512,512,"Random (Pure Exploration)","Ad_C","Mobile","Evening",0,0.12,43,0,17.6299999999999
513,513,"Random (Pure Exploration)","Ad_D","Tablet","Evening",0,0.1,43,0.02,17.6499999999999
514,514,"Random (Pure Exploration)","Ad_D","Mobile","Afternoon",0,0.1,43,0.02,17.6699999999999
515,515,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,43,0.04,17.7099999999999
516,516,"Random (Pure Exploration)","Ad_B","Desktop","Evening",0,0.08,43,0.04,17.7499999999999
517,517,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,43,0.07,17.8199999999999
518,518,"Random (Pure Exploration)","Ad_D","Mobile","Morning",0,0.1,43,0.02,17.8399999999999
519,519,"Random (Pure Exploration)","Ad_B","Mobile","Evening",0,0.08,43,0.04,17.8799999999999
520,520,"Random (Pure Exploration)","Ad_A","Mobile","Evening",0,0.05,43,0.07,17.9499999999999
521,521,"Random (Pure Exploration)","Ad_B","Mobile","Afternoon",0,0.08,43,0.04,17.9899999999999
522,522,"Random (Pure Exploration)","Ad_B","Mobile","Morning",0,0.08,43,0.04,18.0299999999999
